,closes,actual,predicted
1246,2872.84,0,0
1247,2875.55,0,0
1248,2871.25,0,0
1249,2876.14,0,0
1250,2876.08,0,0
1251,2869.44,0,0
1252,2873.48,0,0
1253,2874.39,0,0
1254,2874.39,0,0
1255,2868.81,0,0
1256,2864.68,0,0
1257,2861.04,0,0
1258,2859.51,0,0
1259,2867.83,0,0
1260,2868.17,1,0
1261,2891.47,0,0
1262,2903.4,0,0
1263,2906.15,0,0
1264,2915.28,0,0
1265,2927.56,0,0
1266,2924.48,0,0
1267,2931.38,0,0
1268,2925.64,0,0
1269,2927.36,0,0
1270,2934.01,0,1
1271,2943.18,0,1
1272,2939.17,0,1
1273,2935.68,0,1
1274,2924.26,0,0
1275,2929.16,0,0
1276,2938.75,0,0
1277,2937.16,0,0
1278,2941.99,0,0
1279,2944.19,0,0
1280,2953.08,0,0
1281,2952.95,0,0
1282,2959.59,0,0
1283,2953.31,0,0
1284,2945.7,0,0
1285,2942.16,0,0
1286,2943.4,0,0
1287,2944.76,0,0
1288,2948.15,0,0
1289,2938.91,0,0
1290,2934.65,0,0
1291,2939.0,0,0
1292,2941.94,0,0
1293,2935.93,0,0
1294,2937.26,0,0
1295,2933.07,0,0
1296,2924.41,0,0
1297,2924.07,0,0
1298,2932.1,0,0
1299,2935.23,0,0
1300,2932.9,0,0
1301,2936.51,0,0
1302,2942.57,0,0
1303,2940.65,0,0
1304,2934.71,0,0
1305,2945.62,0,0
1306,2947.48,0,0
1307,2953.46,0,0
1308,2956.01,0,0
1309,2956.57,0,0
1310,2953.62,0,0
1311,2958.78,0,0
1312,2955.09,0,0
1313,2949.95,0,0
1314,2950.0,0,0
1315,2949.95,0,0
1316,2949.73,0,0
1317,2951.47,0,0
1318,2948.94,0,0
1319,2957.4,0,0
1320,2946.07,0,0
1321,2941.78,0,0
1322,2944.56,0,0
1323,2945.81,0,0
1324,2943.36,0,0
1325,2944.26,0,0
1326,2946.14,0,0
1327,2947.1,0,0
1328,2944.08,0,0
1329,2949.02,0,0
1330,2928.96,0,0
1331,2933.94,0,0
1332,2932.07,0,0
1333,2932.3,0,0
1334,2931.62,0,0
1335,2928.61,0,0
1336,2907.65,0,0
1337,2907.77,0,0
1338,2891.92,0,0
1339,2875.14,0,0
1340,2878.21,0,1
1341,2874.49,0,1
1342,2865.85,0,1
1343,2871.04,0,1
1344,2874.71,0,1
1345,2886.2,0,1
1346,2883.99,0,0
1347,2879.36,0,0
1348,2882.41,0,0
1349,2879.64,0,0
1350,2882.27,0,0
1351,2875.08,0,0
1352,2876.36,0,0
1353,2868.68,0,0
1354,2880.22,0,0
1355,2879.99,1,0
1356,2896.93,0,0
1357,2896.99,0,0
1358,2899.73,0,0
1359,2902.4,0,0
1360,2897.2,0,0
1361,2895.55,0,0
1362,2898.88,0,0
1363,2897.01,0,0
1364,2899.28,0,0
1365,2898.75,0,0
1366,2895.78,0,0
1367,2893.23,0,0
1368,2894.3,0,0
1369,2894.96,0,0
1370,2896.39,0,0
1371,2902.28,1,0
1372,2920.73,0,0
1373,2914.17,0,0
1374,2919.2,0,0
1375,2925.32,0,0
1376,2937.69,0,0
1377,2941.99,0,0
1378,2940.96,0,0
1379,2943.7,0,0
1380,2942.46,0,0
1381,2939.74,0,0
1382,2937.61,0,0
1383,2933.81,0,0
1384,2936.29,0,0
1385,2941.21,0,0
1386,2946.79,0,0
1387,2944.16,0,0
1388,2940.06,0,0
1389,2937.0,0,0
1390,2940.24,0,0
1391,2938.81,0,0
1392,2936.58,0,0
1393,2935.69,0,0
1394,2933.1,0,0
1395,2930.21,0,0
1396,2931.76,0,0
1397,2929.75,0,0
1398,2934.11,0,0
1399,2939.53,0,0
1400,2930.88,0,0
1401,2928.65,0,0
1402,2931.22,0,0
1403,2927.41,0,0
1404,2920.85,0,0
1405,2917.96,0,0
1406,2915.78,0,0
1407,2915.09,0,0
1408,2914.77,0,0
1409,2920.41,0,0
1410,2918.65,0,0
1411,2917.32,0,0
1412,2915.3,0,0
1413,2922.72,0,0
1414,2929.23,0,0
1415,2941.79,1,0
1416,2975.28,1,0
1417,3015.11,0,1
1418,3012.41,0,1
1419,3011.95,0,1
1420,3013.26,0,1
1421,3021.0,0,1
1422,3029.05,0,1
1423,3024.14,0,1
1424,3015.86,0,1
1425,3019.39,0,1
1426,3021.28,0,1
1427,3022.05,0,1
1428,3024.33,0,1
1429,3026.92,0,1
1430,3031.72,0,1
1431,3034.65,0,1
1432,3030.32,0,1
1433,3028.96,0,1
1434,3026.03,0,0
1435,3025.49,0,0
1436,3029.17,0,0
1437,3024.68,0,0
1438,3022.48,0,0
1439,3026.34,0,0
1440,3025.11,0,0
1441,3026.93,0,0
1442,3028.98,0,0
1443,3024.78,0,0
1444,3024.63,0,0
1445,3025.12,0,0
1446,3032.84,0,0
1447,3025.57,0,0
1448,3021.32,0,0
1449,3021.28,0,0
1450,3021.37,0,0
1451,3019.19,0,0
1452,3016.99,0,0
1453,3013.28,0,0
1454,3014.68,0,0
1455,3015.71,0,0
1456,3013.83,0,0
1457,3014.57,0,0
1458,3014.38,0,0
1459,3013.72,0,0
1460,3016.74,0,0
1461,3016.35,0,0
1462,3016.25,0,0
1463,3017.51,0,0
1464,3014.43,0,0
1465,3014.76,0,0
1466,3014.12,0,0
1467,3015.67,0,0
1468,3015.47,0,0
1469,3014.11,0,0
1470,3018.37,0,0
1471,3020.56,0,0
1472,3023.3,0,0
1473,3023.03,0,0
1474,3020.03,0,0
1475,3023.76,0,0
1476,3022.78,0,0
1477,3025.54,0,0
1478,3025.83,0,0
1479,3030.57,0,0
1480,3035.45,0,0
1481,3031.57,0,0
1482,3029.72,0,0
1483,3031.34,0,0
1484,3030.39,0,0
1485,3032.12,0,0
1486,3031.01,0,0
1487,3037.37,0,0
1488,3038.77,0,0
1489,3046.0,0,0
1490,3049.4,0,0
1491,3053.74,0,0
1492,3051.43,0,0
1493,3049.45,0,0
1494,3042.67,1,0
1495,3059.37,0,0
1496,3058.05,0,0
1497,3063.46,0,0
1498,3066.34,0,0
1499,3066.96,0,0
1500,3075.79,0,0
1501,3084.44,0,0
1502,3072.11,0,0
1503,3076.38,0,0
1504,3073.61,0,0
1505,3078.17,0,0
1506,3079.29,0,0
1507,3076.49,0,0
1508,3076.03,0,0
1509,3084.1,0,0
1510,3082.6,0,0
1511,3079.02,0,0
1512,3081.78,0,0
1513,3086.52,0,0
1514,3092.45,0,0
1515,3093.64,0,0
1516,3094.32,0,0
1517,3098.38,0,0
1518,3090.39,0,0
1519,3088.72,0,0
1520,3087.43,0,0
1521,3097.59,0,0
1522,3097.18,0,0
1523,3099.57,0,0
1524,3104.99,0,0
1525,3108.08,0,0
1526,3106.23,0,0
1527,3105.21,0,0
1528,3098.47,0,0
1529,3106.77,0,0
1530,3107.8,0,0
1531,3100.3,0,0
1532,3096.91,0,0
1533,3097.88,0,0
1534,3096.27,0,0
1535,3091.76,0,0
1536,3093.48,0,0
1537,3096.8,0,0
1538,3102.0,0,0
1539,3110.33,0,0
1540,3105.89,0,0
1541,3094.84,0,0
1542,3090.01,0,0
1543,3096.24,0,0
1544,3097.87,0,0
1545,3097.22,0,0
1546,3096.63,0,0
1547,3098.49,0,0
1548,3103.0,0,0
1549,3101.62,0,0
1550,3101.7,0,0
1551,3108.95,0,0
1552,3109.85,0,0
1553,3109.97,0,0
1554,3114.99,0,0
1555,3113.93,0,0
1556,3118.39,0,0
1557,3113.95,0,0
1558,3106.47,0,0
1559,3105.01,0,0
1560,3100.69,0,0
1561,3097.49,0,0
1562,3107.37,0,0
1563,3112.58,0,0
1564,3108.21,0,0
1565,3109.76,0,0
1566,3110.54,0,0
1567,3123.53,0,0
1568,3126.12,0,0
1569,3134.58,0,0
1570,3132.65,0,0
1571,3116.05,0,0
1572,3125.01,0,0
1573,3133.48,0,0
1574,3131.18,0,0
1575,3123.01,0,0
1576,3120.05,0,0
1577,3119.18,0,0
1578,3118.82,0,0
1579,3121.1,0,0
1580,3112.93,0,0
1581,3106.23,0,0
1582,3107.99,0,0
1583,3115.0,0,0
1584,3112.33,0,0
1585,3114.01,0,0
1586,3119.5,0,0
1587,3128.52,0,0
1588,3121.64,0,0
1589,3122.6,0,0
1590,3127.53,0,0
1591,3125.37,0,0
1592,3133.86,0,0
1593,3123.7,0,0
1594,3113.2,0,0
1595,3111.0,0,0
1596,3116.72,0,0
1597,3114.09,0,0
1598,3109.49,0,0
1599,3109.05,0,0
1600,3112.69,0,0
1601,3113.68,0,0
1602,3110.27,0,0
1603,3111.83,0,0
1604,3116.93,0,0
1605,3093.64,0,0
1606,3093.28,0,0
1607,3091.23,0,0
1608,3091.71,0,0
1609,3097.17,0,0
1610,3098.21,0,0
1611,3092.17,0,0
1612,3092.72,0,0
1613,3097.36,0,0
1614,3096.36,0,0
1615,3101.78,0,0
1616,3098.28,0,0
1617,3096.61,1,0
1618,3114.29,0,0
1619,3118.69,0,0
1620,3113.92,0,0
1621,3115.76,0,0
1622,3115.36,0,0
1623,3119.66,0,0
1624,3115.25,0,0
1625,3117.76,0,0
1626,3113.75,0,0
1627,3114.46,0,0
1628,3115.38,0,0
1629,3119.0,0,0
1630,3112.31,0,0
1631,3112.63,0,0
1632,3111.74,0,0
1633,3113.89,0,0
1634,3111.95,0,0
1635,3118.1,0,0
1636,3110.37,0,0
1637,3109.34,0,0
1638,3113.29,0,0
1639,3116.15,0,0
1640,3116.87,0,0
1641,3110.51,0,0
1642,3110.68,0,0
1643,3114.0,0,0
1644,3108.53,0,0
1645,3110.79,0,0
1646,3110.82,0,0
1647,3105.71,0,0
1648,3111.23,0,0
1649,3112.94,0,0
1650,3113.55,0,0
1651,3108.56,0,0
1652,3110.59,0,0
1653,3108.07,0,0
1654,3098.82,0,0
1655,3098.72,0,0
1656,3094.98,0,0
1657,3096.0,0,0
1658,3096.03,0,0
1659,3097.7,0,0
1660,3099.54,0,0
1661,3096.62,0,0
1662,3099.77,0,0
1663,3103.3,0,0
1664,3113.66,0,0
1665,3115.91,0,0
1666,3119.12,0,0
1667,3128.77,0,0
1668,3140.47,0,0
1669,3146.5,0,0
1670,3135.73,0,0
1671,3134.17,0,0
1672,3132.05,0,0
1673,3125.7,0,0
1674,3125.16,0,0
1675,3128.54,0,0
1676,3132.93,0,0
1677,3144.18,0,0
1678,3148.27,0,0
1679,3161.69,0,0
1680,3166.31,1,0
1681,3191.37,0,0
1682,3188.3,0,0
1683,3185.14,0,0
1684,3180.23,0,0
1685,3183.52,0,0
1686,3178.39,0,0
1687,3177.82,0,0
1688,3175.98,0,0
1689,3164.4,0,0
1690,3160.84,0,0
1691,3160.38,0,0
1692,3163.44,0,0
1693,3165.93,0,0
1694,3158.98,0,0
1695,3155.92,0,0
1696,3155.44,0,0
1697,3161.0,0,0
1698,3157.0,0,0
1699,3155.23,0,0
1700,3147.39,0,0
1701,3145.63,0,0
1702,3147.99,0,0
1703,3155.65,0,0
1704,3150.89,0,0
1705,3145.89,0,0
1706,3140.82,0,0
1707,3138.12,0,0
1708,3136.26,0,0
1709,3138.74,0,0
1710,3143.2,0,0
1711,3139.35,0,0
1712,3140.56,0,0
1713,3142.94,0,0
1714,3139.84,0,0
1715,3136.6,0,0
1716,3138.01,0,0
1717,3138.03,0,0
1718,3142.74,0,0
1719,3144.64,0,0
1720,3147.7,0,0
1721,3154.99,0,0
1722,3160.69,0,0
1723,3169.23,0,0
1724,3169.55,0,0
1725,3167.27,0,0
1726,3158.55,0,0
1727,3157.25,0,0
1728,3142.8,0,0
1729,3140.42,0,0
1730,3145.78,0,0
1731,3144.36,0,0
1732,3141.65,0,0
1733,3141.0,0,0
1734,3139.3,0,0
1735,3134.95,0,0
1736,3134.46,0,0
1737,3123.06,0,0
1738,3121.26,0,0
1739,3107.07,0,0
1740,3119.2,0,0
1741,3119.7,0,0
1742,3120.37,0,0
1743,3119.51,0,0
1744,3120.71,0,0
1745,3123.61,0,0
1746,3123.99,0,0
1747,3133.05,0,0
1748,3134.7,0,0
1749,3129.74,0,0
1750,3125.54,0,0
1751,3129.63,0,0
1752,3127.63,0,0
1753,3128.45,0,0
1754,3125.01,0,0
1755,3127.99,0,0
1756,3130.19,0,0
1757,3128.99,0,0
1758,3129.79,0,0
1759,3128.85,0,0
1760,3132.19,0,0
1761,3145.14,0,0
1762,3142.66,0,0
1763,3133.67,0,0
1764,3141.69,0,0
1765,3137.92,0,0
1766,3139.59,0,0
1767,3141.25,0,0
1768,3135.75,0,0
1769,3135.03,0,0
1770,3143.41,0,0
1771,3138.53,0,0
1772,3136.58,0,0
1773,3131.3,0,0
1774,3127.83,0,0
1775,3129.73,0,0
1776,3134.32,0,0
1777,3138.58,0,0
1778,3140.1,0,0
1779,3140.74,0,0
1780,3145.47,0,0
1781,3149.5,0,0
1782,3150.17,0,0
1783,3151.8,0,0
1784,3150.39,0,0
1785,3156.07,0,0
1786,3159.46,0,0
1787,3157.09,0,0
1788,3154.57,0,0
1789,3154.64,0,0
1790,3142.63,0,0
1791,3146.75,0,0
1792,3143.45,0,0
1793,3138.16,0,0
1794,3146.99,0,0
1795,3139.28,0,0
1796,3141.03,0,0
1797,3142.83,0,0
1798,3141.48,0,0
1799,3146.94,0,0
1800,3150.67,0,0
1801,3145.77,0,0
1802,3135.66,0,0
1803,3138.88,0,0
1804,3129.59,0,0
1805,3127.5,0,0
1806,3130.16,0,0
1807,3131.34,0,0
1808,3131.09,0,0
1809,3131.07,0,0
1810,3117.31,0,0
1811,3118.5,0,0
1812,3119.74,0,0
1813,3122.44,0,0
1814,3128.36,0,0
1815,3129.04,0,0
1816,3130.79,0,0
1817,3130.19,0,0
1818,3139.56,0,0
1819,3136.13,0,0
1820,3130.91,0,0
1821,3134.0,0,0
1822,3132.61,0,0
1823,3129.96,0,0
1824,3130.73,0,0
1825,3139.48,0,0
1826,3134.71,0,0
1827,3135.31,0,0
1828,3135.83,0,0
1829,3135.64,0,0
1830,3139.4,0,0
1831,3130.9,0,0
1832,3122.4,0,0
1833,3125.7,0,0
1834,3130.67,0,0
1835,3130.93,0,0
1836,3137.21,0,0
1837,3122.31,0,0
1838,3114.14,0,0
1839,3117.66,0,0
1840,3116.84,0,0
1841,3117.78,0,0
1842,3112.69,0,0
1843,3118.41,0,0
1844,3120.44,0,0
1845,3116.02,0,0
1846,3117.44,0,0
1847,3112.57,0,0
1848,3095.51,0,0
1849,3101.99,0,0
1850,3090.56,0,0
1851,3071.93,0,0
1852,3074.4,0,0
1853,3073.66,0,0
1854,3076.95,0,0
1855,3074.18,0,0
1856,3071.58,0,0
1857,3073.01,0,0
1858,3061.51,0,0
1859,3064.54,0,0
1860,3073.84,0,0
1861,3067.93,0,0
1862,3061.18,0,0
1863,3061.93,0,0
1864,3059.6,0,0
1865,3062.12,0,0
1866,3073.0,0,0
1867,3068.93,0,0
1868,3069.06,0,0
1869,3061.39,0,0
1870,3067.86,0,0
1871,3068.29,0,0
1872,3062.06,0,0
1873,3069.18,0,0
1874,3072.77,0,0
1875,3070.46,0,0
1876,3070.45,0,0
1877,3066.27,0,0
1878,3066.98,0,0
1879,3067.14,0,0
1880,3056.71,0,0
1881,3047.86,0,0
1882,3060.66,0,0
1883,3067.58,0,0
1884,3064.81,0,0
1885,3068.0,0,0
1886,3066.79,0,0
1887,3075.22,0,0
1888,3081.55,0,0
1889,3080.65,0,0
1890,3081.33,0,0
1891,3078.75,0,0
1892,3073.52,0,0
1893,3078.12,0,0
1894,3076.5,0,0
1895,3081.32,0,0
1896,3069.14,0,0
1897,3072.22,0,0
1898,3072.34,0,0
1899,3072.01,0,0
1900,3070.43,0,0
1901,3070.7,0,0
1902,3067.14,0,0
1903,3076.78,0,0
1904,3077.76,0,0
1905,3076.83,0,0
1906,3084.28,0,0
1907,3088.03,0,0
1908,3086.31,0,0
1909,3091.44,0,0
1910,3084.0,0,0
1911,3087.03,0,0
1912,3095.05,0,0
1913,3093.5,1,0
1914,3108.82,1,0
1915,3130.45,0,0
1916,3127.93,1,0
1917,3149.64,0,0
1918,3161.76,1,1
1919,3177.08,0,1
1920,3173.04,0,1
1921,3170.51,0,1
1922,3162.09,0,1
1923,3156.53,0,1
1924,3164.87,0,1
1925,3169.28,0,1
1926,3177.72,0,1
1927,3166.41,0,1
1928,3165.77,0,1
1929,3175.79,0,1
1930,3169.44,0,1
1931,3170.84,0,0
1932,3163.5,0,0
1933,3161.31,0,0
1934,3160.58,0,0
1935,3158.16,0,0
1936,3154.09,0,0
1937,3148.58,0,0
1938,3157.99,0,0
1939,3157.73,0,0
1940,3153.76,0,0
1941,3152.92,0,0
1942,3150.52,0,0
1943,3149.4,0,0
1944,3147.66,0,0
1945,3140.54,0,0
1946,3140.08,0,0
1947,3131.79,0,0
1948,3133.51,0,0
1949,3140.52,0,0
1950,3134.39,0,0
1951,3133.69,0,0
1952,3134.61,0,0
1953,3135.31,0,0
1954,3144.71,0,0
1955,3146.2,0,0
1956,3149.0,0,0
1957,3141.44,0,0
1958,3148.3,0,0
1959,3140.6,0,0
1960,3138.06,0,0
1961,3136.27,0,0
1962,3141.3,0,0
1963,3147.13,0,0
1964,3144.16,0,0
1965,3146.0,0,0
1966,3148.24,0,0
1967,3152.3,0,0
1968,3147.14,0,0
1969,3147.0,0,0
1970,3139.67,0,0
1971,3136.23,0,0
1972,3126.49,0,0
1973,3122.3,0,0
1974,3122.39,0,0
1975,3127.78,0,0
1976,3127.74,0,0
1977,3131.73,0,0
1978,3132.44,0,0
1979,3135.75,0,0
1980,3143.66,0,0
1981,3141.89,0,0
1982,3143.15,0,0
1983,3144.07,0,0
1984,3149.65,0,0
1985,3150.99,0,0
1986,3152.38,0,0
1987,3149.61,0,0
1988,3145.67,0,0
1989,3150.22,0,0
1990,3148.46,0,0
1991,3147.89,0,0
1992,3144.77,0,0
1993,3138.79,0,0
1994,3137.24,0,0
1995,3137.06,0,0
1996,3138.25,0,0
1997,3142.48,0,0
1998,3143.03,0,0
1999,3149.73,0,0
2000,3147.41,0,0
2001,3136.31,0,0
2002,3121.2,0,0
2003,3124.23,0,0
2004,3131.11,0,0
2005,3131.56,0,0
2006,3132.56,0,0
2007,3129.08,0,0
2008,3133.59,0,0
2009,3132.55,0,0
2010,3131.84,0,0
2011,3125.93,0,0
2012,3121.06,0,0
2013,3117.27,0,0
2014,3118.27,0,0
2015,3116.35,0,0
2016,3110.1,0,0
2017,3101.0,0,0
2018,3097.42,0,0
2019,3101.41,0,0
2020,3097.45,0,0
2021,3083.85,0,0
2022,3061.11,0,0
2023,3060.28,0,1
2024,3073.14,0,0
2025,3070.81,0,0
2026,3071.54,0,0
2027,3066.48,0,0
2028,3073.99,0,0
2029,3070.49,0,0
2030,3068.93,0,0
2031,3072.68,0,0
2032,3064.0,0,0
2033,3065.0,0,0
2034,3059.45,0,0
2035,3067.53,0,0
2036,3067.23,0,0
2037,3070.77,0,0
2038,3067.5,0,0
2039,3071.11,0,0
2040,3072.32,0,0
2041,3067.55,0,0
2042,3067.85,0,0
2043,3063.23,0,0
2044,3064.31,0,0
2045,3068.92,0,0
2046,3071.45,0,0
2047,3068.87,0,0
2048,3070.24,0,0
2049,3076.09,0,0
2050,3078.9,0,0
2051,3089.52,0,0
2052,3088.82,0,0
2053,3090.73,0,0
2054,3099.06,0,0
2055,3097.45,0,0
2056,3100.22,0,0
2057,3098.97,0,0
2058,3093.25,0,0
2059,3090.95,0,0
2060,3088.01,0,0
2061,3087.01,0,0
2062,3091.42,0,0
2063,3081.72,0,0
2064,3091.93,0,0
2065,3089.23,0,0
2066,3100.52,0,0
2067,3108.0,0,0
2068,3106.22,0,0
2069,3109.28,0,0
2070,3119.4,0,0
2071,3132.2,0,0
2072,3126.07,0,0
2073,3126.84,0,0
2074,3119.68,0,0
2075,3083.01,0,0
2076,3061.74,0,0
2077,3050.82,0,0
2078,3065.24,0,0
2079,3063.24,0,0
2080,3063.99,0,0
2081,3065.11,0,0
2082,3058.63,0,0
2083,3058.65,0,0
2084,3058.6,0,0
2085,3047.55,0,0
2086,3054.72,0,0
2087,3060.9,0,0
2088,3056.65,0,0
2089,3053.01,0,0
2090,3054.3,0,0
2091,3059.06,0,0
2092,3060.56,0,0
2093,3060.44,0,0
2094,3065.82,0,0
2095,3069.28,0,0
2096,3076.5,0,0
2097,3072.55,0,0
2098,3069.01,0,0
2099,3064.47,0,0
2100,3061.09,0,0
2101,3058.68,0,0
2102,3058.29,0,0
2103,3055.35,0,0
2104,3055.14,0,0
2105,3049.71,0,0
2106,3052.43,0,0
2107,3048.36,0,0
2108,3059.42,0,0
2109,3058.62,0,0
2110,3058.66,0,0
2111,3055.08,0,0
2112,3059.38,0,0
2113,3051.76,0,0
2114,3059.33,0,0
2115,3065.17,0,0
2116,3059.0,0,0
2117,3065.52,0,0
2118,3079.35,0,0
2119,3084.81,0,0
2120,3086.67,0,0
2121,3082.11,0,0
2122,3075.99,0,0
2123,3080.36,0,0
2124,3073.52,0,0
2125,3068.78,0,0
2126,3072.73,0,0
2127,3068.26,0,0
2128,3061.0,0,0
2129,3063.75,0,0
2130,3064.92,0,0
2131,3051.78,0,0
2132,3053.49,0,0
2133,3045.84,0,0
2134,3024.83,0,0
2135,3018.42,0,0
2136,3029.31,0,0
2137,3030.04,0,0
2138,3014.78,0,0
2139,3009.42,0,0
2140,2993.98,0,1
2141,2994.15,1,1
2142,3011.63,0,0
2143,3005.44,0,0
2144,3005.31,0,0
2145,3005.45,0,0
2146,2999.72,0,0
2147,3000.54,0,0
2148,3009.7,0,0
2149,3010.75,0,0
2150,3004.84,0,0
2151,2989.79,0,0
2152,2970.45,0,0
2153,2973.73,0,0
2154,2988.23,0,0
2155,2992.74,0,0
2156,2991.74,0,0
2157,2983.1,0,0
2158,2977.42,0,0
2159,2980.72,0,0
2160,2984.84,0,0
2161,2989.08,0,0
2162,2981.41,0,0
2163,2976.18,0,0
2164,2981.91,0,0
2165,2989.26,0,0
2166,2971.67,0,0
2167,2982.18,1,0
2168,2997.92,0,0
2169,2996.2,0,0
2170,2987.15,0,0
2171,2991.22,0,0
2172,2998.43,0,0
2173,2995.08,0,0
2174,2996.22,0,0
2175,3004.43,0,0
2176,2989.0,0,0
2177,2981.18,0,0
2178,2977.12,0,0
2179,2955.96,0,0
2180,2960.93,0,0
2181,2966.76,0,0
2182,2970.15,0,0
2183,2966.05,0,0
2184,2971.24,0,0
2185,2968.88,0,0
2186,2962.33,0,0
2187,2945.63,0,0
2188,2954.5,0,0
2189,2950.21,0,0
2190,2944.99,0,0
2191,2944.56,0,0
2192,2922.59,0,0
2193,2906.64,0,0
2194,2907.76,0,1
2195,2895.52,0,1
2196,2895.49,0,1
2197,2897.79,0,1
2198,2905.01,0,1
2199,2911.51,0,1
2200,2920.77,0,1
2201,2922.59,0,0
2202,2921.24,0,0
2203,2908.77,0,0
2204,2908.55,0,0
2205,2903.79,0,0
2206,2895.42,0,0
2207,2906.08,0,0
2208,2906.36,0,0
2209,2905.06,0,0
2210,2906.84,0,0
2211,2912.14,0,0
2212,2915.33,0,0
2213,2910.36,0,0
2214,2902.55,0,0
2215,2892.32,0,0
2216,2899.95,0,0
2217,2894.88,0,0
2218,2895.96,0,0
2219,2893.27,0,0
2220,2885.75,1,0
2221,2903.66,0,0
2222,2911.5,0,0
2223,2905.44,0,0
2224,2899.85,0,0
2225,2900.14,0,0
2226,2900.53,0,0
2227,2888.07,0,0
2228,2885.59,0,0
2229,2875.01,0,0
2230,2858.59,0,0
2231,2862.7,1,0
2232,2884.24,0,0
2233,2887.84,0,0
2234,2884.29,0,0
2235,2880.59,0,0
2236,2895.38,0,0
2237,2893.83,0,0
2238,2888.18,0,0
2239,2886.51,0,0
2240,2881.87,0,0
2241,2879.19,0,0
2242,2877.57,0,0
2243,2879.9,0,0
2244,2886.02,0,0
2245,2883.32,0,0
2246,2885.24,0,0
2247,2890.53,0,0
2248,2891.5,0,0
2249,2899.37,0,0
2250,2889.82,0,0
2251,2892.66,0,0
2252,2890.89,0,0
2253,2897.41,0,0
2254,2897.19,0,0
2255,2893.72,0,0
2256,2888.22,0,0
2257,2884.7,0,0
2258,2883.9,0,0
2259,2877.74,0,0
2260,2879.08,0,0
2261,2891.87,0,0
2262,2878.27,0,0
2263,2891.27,0,0
2264,2872.26,0,0
2265,2876.33,0,0
2266,2874.01,0,0
2267,2882.67,0,0
2268,2881.68,0,0
2269,2888.3,0,0
2270,2881.38,0,0
2271,2871.5,1,0
2272,2888.34,0,0
2273,2889.73,0,0
2274,2886.42,0,0
2275,2877.74,0,0
2276,2876.74,0,0
2277,2883.6,0,0
2278,2872.6,0,0
2279,2871.24,1,0
2280,2892.0,0,0
2281,2905.52,0,0
2282,2914.21,0,0
2283,2911.31,0,0
2284,2908.06,0,0
2285,2908.46,0,0
2286,2912.61,0,0
2287,2912.4,0,0
2288,2906.56,0,0
2289,2911.92,0,0
2290,2908.58,0,0
2291,2903.84,0,0
2292,2906.33,0,0
2293,2899.23,0,0
2294,2902.0,0,0
2295,2903.76,0,0
2296,2904.6,0,0
2297,2905.12,0,0
2298,2900.39,0,0
2299,2910.2,0,0
2300,2910.8,0,0
2301,2904.82,0,0
2302,2906.6,0,0
2303,2909.11,0,0
2304,2907.67,0,0
2305,2906.5,0,0
2306,2904.33,0,0
2307,2907.27,0,0
2308,2907.75,0,0
2309,2907.36,0,0
2310,2906.44,0,0
2311,2906.63,0,0
2312,2901.08,0,0
2313,2897.51,0,0
2314,2902.01,0,0
2315,2899.45,0,0
2316,2902.0,0,0
2317,2899.91,0,0
2318,2900.28,0,0
2319,2892.62,0,0
2320,2882.93,0,0
2321,2878.02,0,0
2322,2881.25,0,0
2323,2881.68,0,0
2324,2884.95,0,0
2325,2889.26,0,0
2326,2887.97,0,0
2327,2891.25,0,0
2328,2894.83,0,0
2329,2898.97,0,0
2330,2893.08,0,0
2331,2899.14,0,0
2332,2896.33,0,0
2333,2898.94,0,0
2334,2897.33,0,0
2335,2898.66,0,0
2336,2903.62,0,0
2337,2902.61,0,0
2338,2903.31,0,0
2339,2902.35,0,0
2340,2898.01,0,0
2341,2905.39,0,0
2342,2911.01,0,0
2343,2907.04,0,0
2344,2908.22,0,0
2345,2907.4,0,0
2346,2905.99,0,0
2347,2909.08,0,0
2348,2910.22,0,0
2349,2916.15,0,0
2350,2911.71,0,0
2351,2899.01,0,0
2352,2901.68,0,0
2353,2901.14,0,0
2354,2904.01,0,0
2355,2902.58,0,0
2356,2899.37,0,0
2357,2905.25,0,0
2358,2910.74,0,0
2359,2914.15,0,0
2360,2915.33,0,0
2361,2915.85,0,0
2362,2914.45,0,0
2363,2913.06,0,0
2364,2915.01,0,0
2365,2915.0,0,0
2366,2922.4,0,0
2367,2931.66,0,0
2368,2934.04,0,0
2369,2939.32,0,0
2370,2935.88,0,0
2371,2933.39,0,0
2372,2928.86,0,0
2373,2927.94,0,0
2374,2929.8,0,0
2375,2932.44,0,0
2376,2934.62,0,0
2377,2931.52,0,0
2378,2929.55,0,0
2379,2930.48,0,0
2380,2928.62,0,0
2381,2930.15,0,0
2382,2920.74,0,0
2383,2920.0,0,0
2384,2919.62,0,0
2385,2916.87,0,0
2386,2907.82,0,0
2387,2916.84,0,0
2388,2914.99,0,0
2389,2918.49,0,0
2390,2913.44,0,0
2391,2920.43,0,0
2392,2920.73,0,0
2393,2917.3,0,0
2394,2902.68,0,0
2395,2891.99,0,0
2396,2891.57,0,0
2397,2892.83,0,0
2398,2894.18,0,0
2399,2891.89,0,0
2400,2891.13,0,0
2401,2885.68,0,0
2402,2887.0,0,0
2403,2889.47,0,0
2404,2881.27,0,0
2405,2878.66,0,0
2406,2885.7,0,0
2407,2890.0,1,0
2408,2906.93,0,0
2409,2902.24,0,0
2410,2901.21,0,0
