time,open,high,low,close,Volume,Volume MA
1578067200,132.52,133.75,131.94,133.27,17412.8096,10797.425481500006
1578069000,133.28,133.63,132.63,133.51,6303.28057,10849.479408000005
1578070800,133.44,133.9,132.66,133.13,8249.37301,10862.317344000006
1578072600,133.13,134.9,132.95,133.97,14934.17372,11159.053985000006
1578074400,134,134.22,133.24,133.74,7156.54508,10432.343090000006
1578076200,133.76,134.07,133.31,133.5,2368.54929,7903.211093500006
1578078000,133.5,133.59,132.21,133.29,9259.02547,7491.802152500006
1578079800,133.28,133.51,132.92,133.49,4502.58822,7268.078826000006
1578081600,133.48,134.05,133.01,133.41,5620.76926,7274.433117500006
1578083400,133.41,133.85,133.19,133.45,3052.38983,7185.076622500006
1578085200,133.48,133.93,133.1,133.66,2276.23571,7135.616395500006
1578087000,133.66,133.77,132.29,132.5,5865.3905,7249.741981500006
1578088800,132.45,133.12,132.34,132.35,3019.01239,7175.763388500005
1578090600,132.34,133.37,132.16,133.04,3474.86152,6882.298256000005
1578092400,133.04,135.14,132.9,134.42,11903.39142,7252.804183000005
1578094200,134.45,134.5,133.7,134.35,3733.99277,6950.236209000005
1578096000,134.37,134.81,133.82,133.88,6624.66226,6329.649642000006
1578097800,133.85,133.87,133.44,133.7,4985.29722,6412.823733000005
1578099600,133.71,133.71,132.82,133,4946.83765,6506.278748000005
1578101400,132.96,133.21,132.79,133.01,2567.57336,6412.837942500005
1578103200,133.01,133.22,132.8,132.98,2302.33441,5657.314183000004
1578105000,132.98,133.48,132.86,133.47,3667.9274,5525.546524500004
1578106800,133.47,133.53,133.18,133.23,2055.46037,5215.850892500004
1578108600,133.22,133.54,133.18,133.34,2650.47057,4601.665735000004
1578110400,133.34,133.62,133,133.48,5648.05102,4526.241032000004
1578112200,133.48,133.91,133.47,133.67,2470.64265,4531.345700000004
1578114000,133.68,133.94,133.4,133.69,2541.43938,4195.466395500004
1578115800,133.69,134.11,133.59,133.66,2793.68846,4110.021407500004
1578117600,133.67,134.25,133.62,134.19,2907.84645,3974.375267000004
1578119400,134.19,134.2,133.71,133.95,1984.72601,3920.9920760000036
1578121200,133.92,134.31,133.56,133.59,3865.89055,4000.474818000004
1578123000,133.57,134.03,133.41,133.91,2157.12437,3815.0615115000046
1578124800,133.9,133.93,133.52,133.78,1535.8965,3740.905717000004
1578126600,133.78,134.14,133.58,133.6,1708.69968,3652.5976250000044
1578128400,133.61,133.71,133.41,133.65,3007.60916,3207.808512000004
1578130200,133.65,134.15,133.62,134.13,3696.87852,3205.9527995000044
1578132000,134.11,134.18,133.79,134.11,3526.3279,3051.0360815000045
1578133800,134.09,134.14,133.24,133.4,4066.26595,3005.084518000004
1578135600,133.4,133.74,133.07,133.45,4695.8046,2992.5328655000044
1578137400,133.47,133.82,133.45,133.77,1681.02696,2948.2055455000045
1578139200,133.76,133.79,133.08,133.43,3111.57158,2988.6674040000044
1578141000,133.41,133.46,132.5,132.79,4684.36916,3039.4894920000042
1578142800,132.81,133.25,132.59,133.04,3407.8143,3107.107188500004
1578144600,133.09,133.1,132.69,132.9,5155.23605,3232.345462500004
1578146400,132.9,133.17,132.83,133.07,2575.60635,3078.7232290000043
1578148200,133.05,133.33,133.03,133.06,3444.95132,3127.4386625000043
1578150000,133.06,133.66,132.94,133.58,3747.63233,3187.7483100000045
1578151800,133.6,133.62,133.21,133.26,3110.54377,3203.591075500005
1578153600,133.26,133.48,133,133.13,2644.51786,3190.424646000005
1578155400,133.15,133.39,132.96,133.09,3240.607,3253.2186955000047
1578157200,133.12,133.84,133.04,133.84,3547.97308,3237.322822000005
1578159000,133.84,134.86,133.83,134.6,10112.01569,3635.0673880000054
1578160800,134.6,134.78,134.32,134.61,4176.79719,3767.112422500005
1578162600,134.6,135.85,132.8,133.51,25510.00856,4957.177866500005
1578164400,133.5,134.04,133.07,133.79,6810.81139,5147.337978000005
1578166200,133.76,134.27,133.6,133.72,3829.82542,5153.985323000005
1578168000,133.71,134,133.44,133.87,3203.55884,5137.846870000005
1578169800,133.87,134.2,133.69,134.08,2070.47923,5038.057534000005
1578171600,134.09,134.3,133.68,134.12,2566.20244,4931.577426000004
1578173400,134.09,134.54,133.92,134.12,3616.36343,5028.344249500004
1578175200,134.11,134.14,133.8,133.93,1278.75923,4936.703632000003
1578177000,133.93,134.37,133.9,134.1,1550.67684,4780.019016000004
1578178800,134.14,134.4,133.81,133.9,1797.80325,4699.518463500003
1578180600,133.88,134.24,133.77,134.2,993.56531,4491.434926500004
1578182400,134.2,135.02,134.19,134.67,5915.78369,4658.443793500003
1578184200,134.67,135.24,134.29,134.76,5976.46964,4785.019709500002
1578186000,134.76,135.78,134.71,135.67,8036.14221,4999.445203500003
1578187800,135.65,135.83,135.37,135.65,9722.49311,5330.042670500003
1578189600,135.64,136,135.15,135.5,6178.1012,5506.721837500003
1578191400,135.48,135.68,135.27,135.46,2546.75825,5472.029400000002
1578193200,135.47,135.87,135.45,135.63,3323.35518,5460.7985050000025
1578195000,135.63,136.2,135.63,136.16,7132.70435,5311.832938000002
1578196800,136.17,137.24,135.67,136,18117.33588,6008.859872500003
1578198600,136,136.44,135.62,135.91,3306.72372,4898.695630500002
1578200400,135.91,136.26,135.66,136.09,3906.73163,4753.491642500002
1578202200,136.1,136.45,135.64,136.19,3010.26568,4712.513655500002
1578204000,136.17,136.59,135.9,136.02,3909.03037,4747.7872320000015
1578205800,136.06,136.2,135.86,136.11,1407.13698,4714.620119500001
1578207600,136.1,136.22,135.82,135.94,1077.28437,4640.174216000001
1578209400,135.96,136.31,135.94,136.02,2551.55708,4586.933898500001
1578211200,136.04,136.24,135.71,135.93,2627.73264,4654.382569000002
1578213000,135.92,135.93,135,135.38,5237.53058,4838.725256000002
1578214800,135.42,135.62,135,135.46,4826.53656,4990.161921500002
1578216600,135.44,135.49,134.94,135.32,3927.63485,5136.865398500002
1578218400,135.32,135.49,135.13,135.3,1697.72034,4925.962231000002
1578220200,135.3,135.32,134.7,134.88,6574.65246,4955.871372000002
1578222000,134.88,135.18,134.77,135.15,3460.87451,4727.107987000001
