time,open,high,low,close,Volume,Volume MA,RSI
1633687200,3626.17,3633.37,3615.08,3616.76,3813.5877,5489.715160000049,61.861109279166456
1633688100,3616.77,3630.49,3615.72,3625.64,3708.1718,5559.710015000049,61.17228414126489
1633689000,3625.65,3638.0,3623.68,3637.77,3076.5145,5601.332995000049,63.892357642357645
1633689900,3637.77,3641.66,3625.18,3626.99,3333.8966,5603.590915000049,61.32318571342961
1633690800,3626.98,3639.26,3617.41,3636.73,5785.9238,5751.80528000005,60.43161056955434
1633691700,3636.73,3645.39,3633.5,3635.04,2990.5681,5769.9823450000495,57.94653628801822
1633692600,3635.07,3639.0,3626.11,3634.35,2822.8636,5823.7496250000495,54.581240667843076
1633693500,3634.35,3635.7,3609.53,3610.82,6271.8278,6005.963890000049,34.4137480965848
1633694400,3610.82,3620.97,3600.0,3604.34,5808.8152,6091.754310000049,28.712215929984573
1633695300,3604.51,3611.82,3580.1,3595.55,10412.2372,6447.314155000049,30.679764243615015
1633696200,3595.55,3616.42,3590.39,3608.79,5464.9181,6511.7735300000495,40.246343341031476
1633697100,3608.78,3609.03,3592.57,3601.15,4570.485,6276.585610000049,34.03481624758216
1633698000,3601.15,3604.0,3586.0,3599.48,4086.1618,6240.39006000005,38.35891175444716
1633698900,3599.49,3616.16,3591.42,3615.04,3756.9087,6039.30466500005,49.28819731832468
1633699800,3615.05,3618.24,3586.73,3600.59,5900.2822,5539.99573000005,40.09019700925716
1633700700,3600.58,3610.13,3580.0,3596.65,6045.5668,5127.80547500005,32.60575296108293
1633701600,3596.65,3613.0,3592.69,3607.65,5476.2407,5009.643655000049,41.83414963688576
1633702500,3607.65,3617.92,3598.05,3615.99,4058.6758,4753.812435000049,41.13826696291215
1633703400,3615.99,3655.94,3614.04,3654.59,10678.5691,5098.122170000049,56.350289092444704
1633704300,3654.6,3659.77,3640.0,3648.84,5255.7843,5165.899940000048,54.55689037046364
1633705200,3648.85,3653.28,3633.59,3645.19,5425.8473,5246.512920000048,62.35353317518509
1633706100,3645.18,3647.72,3634.32,3636.3,2176.9907,5169.953865000049,61.29169022046359
1633707000,3636.3,3636.3,3597.21,3602.6,6561.2089,5344.188585000048,52.11800757075038
1633707900,3602.79,3621.52,3601.03,3620.96,5223.7924,5438.683375000049,53.54707082483243
1633708800,3620.95,3622.51,3605.26,3616.03,3513.224,5325.048385000048,54.40653873489697
1633709700,3616.04,3626.09,3606.37,3621.17,3356.8197,5343.360965000048,56.293888921130545
1633710600,3621.17,3645.68,3620.55,3639.37,4797.6356,5442.099565000048,56.953415261503274
1633711500,3639.37,3646.86,3618.32,3629.75,8870.141,5572.015225000048,58.57042087937921
1633712400,3629.7,3641.49,3626.36,3636.06,2557.6657,5409.457750000048,61.42385065800913
1633713300,3636.05,3637.96,3614.35,3617.99,3166.5523,5047.173505000048,52.8792604143461
1633714200,3618.0,3623.75,3610.0,3621.76,3979.1606,4972.885630000048,51.648665638036576
1633715100,3621.76,3627.42,3612.09,3625.13,2477.4896,4868.235860000048,39.460503720664
1633716000,3625.13,3635.6,3620.9,3631.17,2580.3819,4792.946865000047,43.69153873616563
1633716900,3631.17,3638.01,3628.52,3630.35,2202.0143,4715.202145000048,44.592624981781036
1633717800,3630.32,3643.33,3629.63,3634.28,2326.2695,4536.501510000047,49.236352638741884
1633718700,3634.27,3639.91,3623.23,3624.22,1597.4488,4314.095610000047,59.95212668016927
1633719600,3624.22,3634.41,3622.81,3626.1,1789.3196,4129.749555000048,52.789233774690594
1633720500,3626.1,3628.3,3618.28,3621.14,1239.1312,3988.772325000048,52.772051643701644
1633721400,3621.15,3629.59,3610.5,3611.69,2346.6604,3572.1768900000475,45.087064676616954
1633722300,3611.68,3627.41,3605.06,3625.25,3428.168,3480.796075000048,42.31271777003499
1633723200,3625.25,3629.35,3611.1,3619.88,2179.7628,3318.491850000048,44.365795182098545
1633724100,3620.13,3621.63,3605.0,3613.06,2377.5205,3328.5183400000483,36.9466515323498
1633725000,3613.06,3614.14,3592.0,3600.15,3086.6561,3154.790700000048,39.245237521099895
1633725900,3600.15,3603.32,3532.0,3555.62,17647.9103,3775.9965950000487,23.265966046887655
1633726800,3555.61,3565.52,3548.85,3564.92,4963.3559,3848.503190000048,26.77620921083099
1633727700,3564.91,3579.94,3563.67,3579.56,2780.9971,3819.712060000048,31.331838240613553
1633728600,3579.55,3579.94,3570.9,3571.43,1716.8804,3665.674300000048,29.75814209152133
1633729500,3571.43,3578.53,3563.87,3574.0,2596.3535,3351.984925000048,29.09557497572483
1633730400,3574.0,3583.95,3565.0,3568.0,2804.6715,3364.335215000048,29.93862403654023
1633731300,3568.0,3583.83,3564.39,3579.99,2231.2532,3317.570260000048,34.65353125208011
1633732200,3580.0,3593.41,3573.4,3586.27,2655.0916,3251.366810000048,38.49554602441444
1633733100,3586.28,3592.05,3575.01,3575.92,2056.9853,3230.341595000048,38.26828468350282
1633734000,3575.93,3576.25,3565.18,3572.8,2759.042,3239.2746000000475,31.532990634462454
1633734900,3572.8,3573.67,3553.25,3558.96,3538.4085,3306.094310000048,29.758107389686376
1633735800,3558.97,3569.46,3549.14,3553.99,3583.8195,3368.971810000048,30.12850703088208
1633736700,3553.99,3564.57,3547.51,3563.13,3262.2035,3452.209545000048,37.22214551981233
1633737600,3563.13,3575.02,3538.07,3563.72,6909.1805,3708.202590000048,54.01307966706296
1633738500,3563.71,3572.81,3547.42,3567.01,3456.6747,3819.079765000048,51.10104309345703
1633739400,3567.01,3584.98,3560.35,3578.35,2824.7487,3842.984180000048,49.339591747625796
1633740300,3578.34,3582.79,3566.11,3582.79,1698.082,3756.479880000048,56.460418562329416
1633741200,3582.79,3589.8,3573.76,3576.8,2326.3371,3763.808595000048,51.53273483687332
1633742100,3576.8,3578.89,3558.7,3559.48,2005.2461,3745.194875000048,45.85037989479838
1633743000,3559.48,3569.72,3552.67,3558.84,2055.3213,3693.628135000048,38.41857408827098
1633743900,3558.83,3575.29,3554.0,3558.44,2417.7577,2932.120505000048,33.71181083928372
1633744800,3559.01,3559.03,3544.19,3544.57,3913.1699,2879.6112050000474,32.37774030354142
1633745700,3544.56,3563.0,3543.85,3561.63,1816.9467,2831.408685000048,44.57187287394303
1633746600,3561.64,3574.0,3560.03,3571.73,1721.4525,2831.6372900000474,56.43973777105394
1633747500,3571.74,3575.64,3563.65,3574.95,2115.0883,2807.574030000048,60.759753593429224
1633748400,3574.95,3574.96,3563.39,3567.36,1773.0832,2755.994615000048,52.206572769953084
1633749300,3567.35,3584.88,3565.97,3582.02,2781.6765,2783.515780000048,58.324235807860404
1633750200,3582.01,3586.95,3575.4,3581.71,2416.1787,2771.570135000048,56.873012904432386
1633751100,3581.71,3588.99,3577.31,3579.48,1775.7296,2757.507350000048,50.577532454257444
1633752000,3579.48,3581.99,3569.19,3573.58,1821.7678,2710.643640000048,45.362070701984024
1633752900,3573.58,3585.0,3572.57,3584.99,2078.7184,2637.659135000048,53.91080126062442
1633753800,3585.0,3588.15,3577.44,3579.38,1590.1951,2537.977915000048,60.698924731183
1633754700,3579.37,3588.66,3577.74,3587.25,1997.2292,2474.729200000048,64.17240347201448
1633755600,3587.25,3589.0,3580.0,3582.87,2134.8644,2236.013395000048,61.7215238460801
1633756500,3582.87,3582.88,3572.25,3576.23,3140.3777,2220.1985450000475,66.32295318622411
1633757400,3576.23,3579.86,3571.81,3576.66,1905.22,2174.2221100000475,59.3528313627878
1633758300,3576.65,3587.9,3573.11,3586.1,1967.6133,2187.6986750000474,59.01618772744393
1633759200,3586.09,3624.25,3585.7,3607.7,8810.3876,2511.9012000000475,66.69725706128297
1633760100,3607.52,3614.12,3600.0,3607.87,3153.9031,2569.334050000048,72.34418091560956
1633761000,3607.87,3612.61,3600.03,3600.91,2212.608,2577.198385000048,61.386377335744434
1633761900,3600.83,3604.78,3595.19,3601.47,2400.3042,2576.325710000048,61.87499999999996
1633762800,3601.47,3603.44,3590.0,3594.06,1787.2005,2470.027240000048,58.248472505091684
1633763700,3594.06,3605.99,3590.77,3605.55,2325.544,2495.457105000048,67.01074811109955
1633764600,3605.51,3609.07,3600.38,3605.31,1874.4886,2503.108910000047,62.27053140096632
1633765500,3605.31,3611.79,3601.1,3606.3,1566.0308,2475.656035000048,67.21667945766178
1633766400,3606.31,3610.0,3599.44,3604.89,1880.9148,2481.0476150000472,62.297824874511775
1633767300,3604.89,3605.57,3587.67,3588.43,2236.6175,2453.794665000047,53.31742243436748
1633768200,3588.44,3592.5,3568.93,3578.09,3577.4211,2511.8567850000472,51.06285714285721
1633769100,3578.09,3584.61,3575.32,3582.55,2118.0027,2528.970440000048,53.217524308969885
1633770000,3582.55,3586.2,3578.0,3580.47,5358.6712,2705.815610000047,46.65557799691099
1633770900,3580.46,3587.83,3573.48,3576.21,4180.6417,2810.911775000047,26.440221457429757
1633771800,3576.2,3586.74,3574.23,3582.33,3727.8313,2917.793585000047,32.45397087111862
1633772700,3582.19,3596.81,3577.34,3596.4,4750.2968,3055.4469650000474,47.177368882213216
1633773600,3596.39,3602.0,3590.03,3594.66,5273.5652,3212.3820050000472,45.79992598988538
1633774500,3594.66,3599.46,3586.7,3587.01,3788.5256,3244.7894000000474,45.66473988439328
1633775400,3587.01,3593.37,3581.02,3584.48,4241.1655,3361.586675000048,35.438838977194244
1633776300,3584.47,3612.29,3584.27,3611.85,6591.4294,3592.777480000047,53.287092882991516
1633777200,3611.86,3619.13,3600.56,3615.37,7257.0364,3515.109920000047,54.44564258406023
1633778100,3615.37,3620.0,3600.66,3607.55,4649.7249,3589.901010000048,51.2267109389413
1633779000,3607.55,3616.64,3591.01,3592.5,5126.5139,3735.596305000048,51.901691430707494
1633779900,3592.51,3600.0,3592.16,3596.98,4110.386,3821.100395000048,59.337617399901056
1633780800,3596.92,3605.55,3594.2,3604.99,5363.3209,3999.906415000048,60.71633237822333
1633781700,3604.99,3607.14,3596.33,3605.38,4247.3681,4095.997620000048,62.091059120473915
1633782600,3605.38,3607.79,3597.58,3601.66,4408.6047,4222.703425000049,62.418268761588635
1633783500,3601.65,3608.96,3601.1,3602.81,3834.4065,4336.122210000049,60.50256410256406
1633784400,3602.8,3612.12,3602.79,3603.41,5157.9331,4499.973125000049,54.17112935856226
1633785300,3603.4,3615.97,3603.0,3607.26,4297.4058,4603.012540000049,57.31367541211999
1633786200,3607.26,3635.0,3605.26,3619.85,7742.5199,4811.267480000048,68.0281071585417
1633787100,3619.65,3629.3,3617.27,3621.96,6689.9072,5039.862705000049,70.6706375468784
1633788000,3621.96,3628.02,3615.42,3616.17,4115.1314,4977.685715000049,53.12680949623635
1633788900,3616.16,3620.62,3609.0,3618.13,4640.6454,5000.685900000049,52.04383886255939
1633789800,3618.14,3625.74,3612.66,3622.35,4818.0528,5055.196975000048,61.57697121401722
1633790700,3622.28,3628.38,3612.29,3616.1,5262.4663,5080.805450000049,71.40783744557308
1633791600,3616.11,3619.39,3610.0,3611.68,3965.8348,5015.418930000049,63.34907373774038
1633792500,3611.68,3619.21,3608.43,3616.47,3437.471,4997.8662000000495,61.07253086419742
1633793400,3616.48,3617.63,3603.31,3605.61,4767.6366,5024.1897550000485,50.184561065639556
1633794300,3605.61,3606.6,3594.12,3600.76,5887.1815,4988.97736000005,49.29066834804568
1633795200,3600.75,3609.66,3600.75,3605.39,4290.0,4840.62554000005,51.92767483562459
1633796100,3605.4,3609.37,3592.05,3598.26,6032.3379,4909.756190000049,46.49421375085111
1633797000,3598.25,3602.49,3576.33,3578.69,6364.7992,4971.670455000049,33.9800381294154
1633797900,3578.74,3589.12,3575.17,3586.99,5555.8856,5043.945435000049,30.643261074457694
1633798800,3586.99,3595.42,3582.02,3592.75,4688.5692,5010.207850000048,33.50276742347203
1633799700,3592.76,3598.2,3586.42,3597.83,3157.2227,4955.700580000049,39.55818720109292
1633800600,3597.84,3604.37,3585.0,3589.56,4358.9183,4953.216260000049,34.82417932646311
1633801500,3589.44,3600.0,3588.0,3593.61,3754.9373,4949.242800000049,34.70625798212003
1633802400,3593.62,3605.0,3588.76,3593.36,4447.2322,4913.7077550000495,37.07366984993178
1633803300,3593.36,3598.66,3581.75,3586.96,4104.6922,4904.072075000049,36.25750500333554
1633804200,3586.97,3590.64,3582.51,3589.1,3863.6621,4710.12918500005,34.32237369687239
1633805100,3589.1,3597.23,3588.83,3597.1,3538.7902,4552.57333500005,44.96032216036937
1633806000,3597.1,3600.0,3592.28,3594.97,3025.6593,4498.09973000005,46.45698200954568
1633806900,3594.97,3595.79,3586.0,3586.96,3084.1399,4420.27445500005,39.17029028087913
1633807800,3586.96,3596.13,3585.0,3594.64,3191.3306,4338.93834500005,47.886501634749905
1633808700,3594.65,3596.0,3578.34,3582.54,4018.4282,4276.73644000005,52.46258155302541
1633809600,3582.54,3583.01,3560.0,3560.01,6721.3048,4414.509940000049,35.400432900433074
1633810500,3560.0,3575.81,3556.0,3570.36,4419.2531,4463.599045000049,38.45757294566449
1633811400,3570.35,3572.64,3564.84,3571.33,3528.43,4401.638715000049,35.7342807924202
1633812300,3571.33,3581.27,3567.11,3579.54,4309.844,4322.7718400000485,44.60245636716221
1633813200,3579.54,3579.8,3567.0,3574.56,3322.7374,4274.408710000049,39.839999999999804
1633814100,3574.56,3575.91,3566.02,3574.08,4398.2163,4192.702630000049,39.742498403915526
1633815000,3574.08,3578.9,3569.01,3578.81,3212.4797,4035.0866550000487,45.58552702849086
1633815900,3578.81,3591.07,3576.54,3588.65,3321.7196,3923.378355000049,49.775022497750314
1633816800,3588.65,3588.68,3576.61,3586.21,4482.6828,3913.084035000049,44.23504499735313
1633817700,3586.21,3588.95,3580.5,3581.71,3587.9997,3934.622885000049,43.152241272464444
1633818600,3581.71,3583.56,3574.1,3583.11,2955.886,3864.471270000048,47.86609023389872
1633819500,3583.12,3590.73,3579.33,3587.97,3142.24,3833.836405000048,46.18377388717237
1633820400,3588.03,3593.06,3584.07,3591.41,4161.0754,3819.5285650000487,55.63317667979165
1633821300,3591.42,3591.98,3580.0,3580.5,3445.2208,3786.554995000048,65.26598122485463
1633822200,3580.5,3580.51,3573.2,3576.91,4187.6663,3802.755205000048,55.426677713338634
1633823100,3576.92,3585.56,3570.85,3574.82,4955.6344,3873.597415000048,52.838783146250414
1633824000,3574.83,3575.27,3562.29,3569.26,6980.2743,4071.328165000048,41.26147568854148
1633824900,3569.34,3585.65,3566.14,3582.25,4556.0885,4144.925595000048,55.75340415980856
1633825800,3582.25,3585.55,3570.56,3576.42,4418.1384,4206.265985000047,51.62094763092281
1633826700,3576.43,3577.18,3563.95,3567.57,4447.3375,4227.711450000048,42.634338138925365
1633827600,3567.58,3570.88,3539.0,3549.3,9377.7744,4360.534930000047,26.77918092765235
1633828500,3549.3,3550.29,3480.0,3516.5,23037.6109,5291.452820000048,19.715005647753717
1633829400,3515.88,3516.5,3497.27,3503.43,9821.2782,5606.095230000048,18.34869804302095
1633830300,3503.86,3514.53,3502.86,3505.28,6830.7274,5732.139400000048,18.644750624446
1633831200,3505.28,3522.24,3485.6,3516.0,9135.4506,6022.775060000048,22.312841424944253
1633832100,3516.0,3517.31,3505.0,3512.84,5259.7508,6065.851785000048,19.70853573907011
1633833000,3512.83,3525.27,3506.51,3522.51,5265.547,6168.505150000048,27.427014402491295
1633833900,3522.52,3531.84,3515.28,3526.45,7557.6368,6380.301010000048,30.41149068322969
1633834800,3526.45,3532.74,3520.0,3532.62,4978.2082,6405.077280000048,34.1210114388921
1633835700,3532.62,3538.12,3529.45,3535.04,3610.0469,6406.179640000048,36.81208570988118
1633836600,3535.04,3538.66,3530.8,3534.83,4285.4451,6472.657595000048,29.728112175102574
1633837500,3534.83,3543.01,3522.35,3530.53,8106.5186,6720.871525000048,30.12215195356496
1633838400,3530.52,3542.62,3524.99,3537.18,6184.0211,6822.018810000048,36.58041155170872
1633839300,3537.18,3538.57,3530.01,3536.66,4660.3508,6882.775310000046,43.38081273565124
1633840200,3536.66,3536.95,3500.62,3527.08,12222.0557,7284.494780000046,57.32078605037367
1633841100,3527.07,3577.51,3526.59,3571.9,11034.8598,7588.456050000046,82.91510431689295
1633842000,3571.9,3582.23,3565.23,3572.11,6984.1154,7588.648105000047,82.64139884731884
1633842900,3572.11,3572.96,3555.11,3562.11,6580.335,7689.860430000046,72.68076733890825
1633843800,3562.1,3568.23,3555.59,3562.95,4909.1613,7714.4115750000465,75.22400080539624
1633844700,3562.95,3571.89,3559.64,3565.96,4367.8995,7710.439675000047,73.44340131649952
1633845600,3566.07,3581.79,3561.59,3580.54,4926.612,7487.881555000046,76.17849191752997
1633846500,3580.53,3599.99,3580.53,3589.61,8175.4451,6744.773265000047,76.82892383014803
1633847400,3589.84,3594.69,3585.74,3588.62,4397.5459,6473.586650000047,75.56785646115674
1633848300,3588.35,3604.0,3588.0,3596.2,5649.4089,6414.520725000047,77.36067766384312
1633849200,3596.21,3602.0,3590.31,3591.09,4026.2517,6159.060780000046,76.80594900849866
1633850100,3591.09,3598.0,3571.54,3585.12,5074.0923,6149.777855000047,71.34841467759172
1633851000,3585.11,3588.35,3579.26,3582.91,3858.0838,6079.404695000047,70.29042730543121
1633851900,3582.91,3583.91,3576.11,3582.18,3624.346,5882.740155000047,76.2081430745813
1633852800,3582.18,3589.78,3575.08,3584.62,4479.0641,5857.782950000047,60.13707363723283
1633853700,3584.61,3594.4,3581.43,3591.49,4485.7556,5901.568385000048,63.96253602305448
1633854600,3591.86,3598.41,3586.38,3593.86,4817.6335,5928.177805000048,75.70017807997391
1633855500,3593.86,3596.75,3585.0,3590.04,4862.6005,5765.981900000048,70.91891891891873
1633856400,3590.03,3593.41,3565.01,3574.03,8163.3361,5864.947650000047,55.18971061093255
1633857300,3574.02,3587.56,3558.8,3580.88,7191.2909,5991.494655000048,50.24278777492155
1633858200,3580.88,3581.79,3560.8,3565.16,5571.4137,5658.962555000047,34.05504108517014
1633859100,3565.16,3573.22,3557.86,3571.91,5025.64,5358.501565000048,39.864127138177864
1633860000,3571.91,3586.66,3561.59,3579.87,6801.5401,5349.372800000047,40.14007970051935
1633860900,3579.87,3582.76,3575.0,3579.65,3685.4937,5204.630735000048,42.65913757700206
1633861800,3579.6,3580.02,3569.32,3572.93,3970.7512,5157.710230000048,42.25244693021484
1633862700,3572.93,3573.45,3561.01,3566.43,4150.6805,5146.849280000048,40.06750241080043
1633863600,3566.43,3571.79,3550.0,3554.69,5800.2373,5190.530545000048,35.37299138022788
1633864500,3554.69,3567.0,3554.14,3566.46,4071.4223,4985.329405000049,41.210067763794854
1633865400,3566.46,3573.34,3562.81,3573.12,4408.4359,4985.873905000049,41.0903094383549
1633866300,3573.07,3574.3,3560.0,3563.3,4338.0695,4920.306935000049,36.176949520535516
1633867200,3563.3,3567.43,3549.19,3549.22,5715.6847,5004.778585000049,33.10430463576148
1633868100,3549.21,3549.95,3527.6,3533.31,7427.9418,5122.471060000049,33.13173156586565
1633869000,3533.32,3541.82,3528.33,3538.84,4587.2487,5158.929305000049,32.39236052940194
1633869900,3538.83,3549.52,3535.0,3543.39,4783.8635,5216.905180000049,39.94085574346175
1633870800,3543.38,3558.4,3523.48,3547.87,6258.4483,5305.874390000049,38.6539550689069
1633871700,3547.86,3563.58,3546.99,3553.64,5621.5487,5362.664045000049,37.35903614457825
1633872600,3553.63,3558.13,3541.15,3548.24,5795.7171,5411.568225000048,35.582484164141945
1633873500,3548.23,3555.0,3545.02,3548.57,4340.6383,5385.470115000049,38.12170860152151
1633874400,3548.57,3561.84,3544.48,3558.41,4024.8251,5178.544565000049,46.21269361541368
1633875300,3558.56,3579.76,3555.99,3563.92,6448.7534,5141.417690000049,54.631209232313104
1633876200,3563.87,3565.04,3546.44,3551.3,5173.1163,5121.502820000049,42.45771144278614
1633877100,3551.3,3556.99,3546.43,3550.0,3360.5722,5038.249430000049,37.8494849695187
1633878000,3550.01,3551.15,3536.15,3549.23,5216.4523,4958.995040000049,41.8283192008363
1633878900,3549.23,3552.84,3539.07,3549.26,4482.4288,4998.8417950000485,50.02776235424792
1633879800,3549.26,3559.78,3545.79,3559.12,4798.7915,5040.243810000049,69.55599333232297
1633880700,3559.13,3566.95,3552.36,3557.65,4693.7123,5067.3954000000485,65.18650088809946
1633881600,3557.66,3563.53,3550.0,3554.27,4901.9941,5022.483240000049,58.953258722844026
1633882500,3554.29,3555.61,3532.65,3535.71,6544.6728,5146.145765000048,41.87600213789429
1633883400,3535.71,3546.22,3531.64,3545.11,4196.3303,5135.540485000049,44.5648018350964
1633884300,3545.11,3548.59,3536.89,3546.54,3067.7145,5072.022735000049,48.85906040268468
1633885200,3546.54,3546.66,3506.6,3514.88,10315.4876,5302.012880000048,34.08296324293668
1633886100,3514.88,3521.27,3503.05,3516.67,6951.1968,5278.175630000049,28.65616690529766
1633887000,3516.67,3522.58,3506.77,3517.15,5858.077,5341.717045000049,24.78706199460905
1633887900,3517.16,3524.07,3514.59,3522.94,4138.985,5309.473120000049,33.496275605214
1633888800,3522.93,3527.85,3503.9,3511.09,5010.935,5247.097455000048,29.833108738467857
1633889700,3511.09,3525.05,3509.75,3515.12,3870.2953,5159.534785000049,32.898826832447384
1633890600,3515.13,3524.58,3514.94,3515.87,3493.8133,5044.439595000049,33.379790940766206
1633891500,3515.86,3528.57,3515.0,3527.77,3174.5702,4986.136190000048,34.70582495853248
1633892400,3527.78,3530.0,3520.63,3526.7,3581.5799,4963.973930000048,34.841806249387616
1633893300,3526.92,3531.69,3522.55,3531.66,3223.5875,4802.715635000048,39.09520594193103
1633894200,3531.65,3533.0,3526.08,3528.57,3678.6386,4727.991750000048,45.95238095238099
1633895100,3528.57,3533.0,3521.64,3528.5,4092.4234,4764.584310000048,39.47001394700124
1633896000,3528.29,3540.0,3520.05,3539.38,4735.7412,4740.548755000049,45.946557971014556
1633896900,3539.38,3572.17,3537.46,3552.66,10338.5428,5033.354455000049,77.00886474120672
1633897800,3552.66,3564.3,3515.16,3524.12,9234.6397,5255.146865000048,53.852518357637734
1633898700,3524.16,3530.0,3509.0,3513.88,5841.8379,5312.553145000048,48.46406763738844
1633899600,3513.88,3513.91,3447.46,3469.48,19116.1488,6023.260880000048,31.573142148076585
1633900500,3469.17,3470.77,3435.0,3450.84,12137.3743,6302.895955000048,30.16134343101738
1633901400,3450.84,3480.8,3447.84,3473.96,4693.3762,6327.748250000048,37.96068796068797
1633902300,3474.34,3483.01,3455.39,3456.01,6623.9803,6505.561540000048,34.09163388965668
1633903200,3456.01,3462.33,3435.6,3450.64,6288.8296,6304.228640000048,28.764935851549957
1633904100,3450.63,3458.83,3441.03,3447.32,4968.447,6205.091150000048,28.412922876101387
1633905000,3447.52,3451.31,3431.04,3446.47,5976.424,6211.008500000047,26.30319888734346
1633905900,3446.47,3469.45,3444.02,3466.08,5906.1919,6299.368845000047,34.08060325062407
1633906800,3466.47,3470.44,3452.59,3454.2,4969.2351,6297.283850000048,32.14628988850438
1633907700,3454.19,3459.82,3445.7,3447.19,3939.3855,6300.7383600000485,27.427648009402024
1633908600,3447.57,3449.47,3405.0,3423.01,12680.635,6760.0794450000485,19.864255497187525
1633909500,3422.61,3429.91,3407.26,3414.22,7777.0138,6990.201625000048,21.872440622440617
1633910400,3414.22,3433.0,3371.0,3408.82,27264.7313,8174.359195000046,22.428091538946056
1633911300,3408.83,3420.71,3391.75,3417.51,11154.3092,8570.895280000046,33.21490859763587
1633912200,3417.51,3439.95,3415.36,3435.62,9010.59,8837.492850000046,45.06740990407042
1633913100,3435.63,3446.58,3426.24,3443.59,6077.4401,8936.743685000047,39.08574714295987
1633914000,3443.09,3461.64,3434.34,3458.49,5966.1188,8998.262565000046,50.91122868900631
1633914900,3458.49,3473.44,3455.0,3468.82,9004.8207,8931.576460000048,56.444980147475995
1633915800,3468.77,3471.08,3456.71,3463.06,5987.7763,8769.233290000047,55.48508502927228
1633916700,3463.06,3463.94,3450.0,3450.81,5404.7514,8747.378965000047,51.40108471074384
1633917600,3450.82,3466.18,3450.49,3459.36,4089.1278,7996.027915000047,47.66374634960374
1633918500,3459.36,3468.69,3455.33,3463.32,1883.1182,7483.315110000047,53.3554083885211
1633919400,3463.32,3469.99,3459.46,3464.5,1974.5241,7347.372505000048,56.65410932574764
1633920300,3464.49,3478.09,3459.28,3477.06,3897.3978,7211.043380000048,72.81553398058236
1633921200,3477.07,3482.81,3464.29,3465.73,4088.9615,7101.049975000048,71.28688321348884
1633922100,3465.78,3486.76,3462.5,3482.5,5623.3206,7133.7936550000495,77.83318223028097
1633923000,3482.5,3507.14,3481.24,3500.83,7273.9249,7198.66870000005,79.33802816901398
1633923900,3500.83,3522.15,3496.74,3518.15,9691.3156,7387.9248850000495,79.22243467176541
1633924800,3518.15,3540.47,3508.25,3528.51,7186.3099,7498.77862500005,79.56824512534814
1633925700,3528.5,3533.99,3523.83,3530.13,3790.3312,7491.325910000049,77.48618784530386
1633926600,3530.13,3532.58,3512.49,3514.13,2569.0896,6985.748640000049,66.65931318479295
1633927500,3514.12,3522.88,3507.91,3519.99,2676.6944,6730.73267000005,70.91630538614152
1633928400,3519.99,3524.8,3512.4,3513.0,2160.8173,5475.53697000005,73.76748452189875
1633929300,3513.0,3517.89,3510.01,3511.11,1888.1188,5012.227450000049,70.83836675525504
1633930200,3511.1,3520.0,3502.45,3520.0,2341.6973,4678.78281500005,71.95197521301327
1633931100,3520.0,3529.64,3515.02,3524.88,2626.1995,4506.22078500005,72.73343373493991
1633932000,3524.88,3531.2,3516.41,3517.61,2260.4144,4320.935565000049,65.90071366951628
1633932900,3517.61,3521.35,3510.93,3514.01,1954.7676,3968.4329100000496,70.1536149607616
1633933800,3514.0,3522.51,3512.21,3521.84,2083.0236,3773.19527500005,67.74630097437768
1633934700,3521.84,3522.95,3512.72,3519.22,3090.3007,3657.4727400000497,59.66572059287289
1633935600,3519.22,3529.92,3518.55,3520.98,3700.1889,3638.0257950000496,51.7783084076913
1633936500,3520.98,3547.37,3515.86,3537.35,5148.569,3801.2983350000495,55.16475812105617
1633937400,3537.35,3585.0,3537.34,3566.08,13613.719,4383.25808000005,65.95083858372523
1633938300,3566.08,3578.28,3565.8,3577.07,3183.6778,4347.57208000005,79.22548291233291
1633939200,3577.07,3623.8,3577.07,3615.24,30742.8332,5680.26566500005,84.02028716336886
1633940100,3615.23,3622.9,3594.0,3597.14,13509.4178,6074.570525000049,77.84248841826602
1633941000,3597.14,3615.45,3597.14,3607.0,6040.5719,6012.902875000049,80.1408185075752
1633941900,3607.0,3609.46,3598.18,3601.73,3799.3625,5718.305220000049,76.28819556127368
1633942800,3601.72,3620.0,3600.2,3600.49,3530.9417,5535.536810000049,74.90283907515956
1633943700,3600.49,3610.33,3592.46,3597.38,3761.606,5534.100550000048,77.01320690822891
1633944600,3597.38,3599.85,3578.96,3580.0,8960.132,5853.652670000049,70.43919965310032
1633945500,3579.99,3587.0,3559.75,3579.19,11546.2096,6297.128430000049,68.57068842691528
1633946400,3579.19,3592.31,3578.71,3585.68,4126.6256,6395.418845000049,70.99444023249941
1633947300,3585.69,3592.46,3579.29,3585.85,2184.6287,6410.244340000049,70.70010849447957
1633948200,3586.0,3588.16,3570.12,3580.84,3127.2831,6449.523630000049,64.96249913988868
1633949100,3580.68,3591.38,3557.0,3558.7,4077.8219,6522.104750000049,47.34034885397141
1633950000,3558.7,3572.24,3532.69,3543.57,8276.507,6822.90938000005,38.276875699887945
1633950900,3543.58,3552.56,3538.0,3540.88,4625.0136,6956.42168000005,15.381750465549382
1633951800,3540.89,3573.32,3538.01,3568.91,4470.553,7075.798150000052,37.96982868831495
1633952700,3568.91,3571.97,3556.38,3558.71,2251.798,7033.873015000053,29.48075125350543
1633953600,3558.72,3581.56,3555.89,3560.15,3887.0747,7043.217305000052,31.737526352775735
